04:20:35 exp:125.12/29.51/31, hash:124.48/29.64/ 99.4%, now:124.60/29.66/ 99.6%/ 99.8%/30, V:1254, P:3682+0.0%, L:0.00%/0.000, T:70.2/72.8/7.0, d:0
04:20:55 exp:125.12/29.51/31, hash:124.57/29.67/ 99.4%, now:124.35/29.71/ 99.4%/ 99.8%/30, V:1255, P:3686+0.1%, L:0.00%/0.000, T:70.4/73.1/7.0, d:1
04:21:15 exp:125.12/29.51/31, hash:124.63/29.68/ 99.4%, now:124.79/29.63/ 99.7%/ 99.7%/31, V:1255, P:3694+0.3%, L:0.00%/0.000, T:70.6/73.2/7.0, d:0
04:21:35 exp:125.12/29.51/31, hash:124.68/29.63/ 99.5%, now:125.66/29.46/100.4%/ 99.7%/31, V:1254, P:3692+0.3%, L:0.00%/0.000, T:70.3/72.9/7.0, d:-1
04:21:55 exp:125.12/29.51/31, hash:124.68/29.62/ 99.5%, now:124.52/29.73/ 99.5%/ 99.8%/30, V:1254, P:3685+0.1%, L:0.00%/0.000, T:70.4/72.9/7.0, d:0
04:22:15 exp:125.12/29.51/31, hash:124.74/29.58/ 99.5%, now:125.01/29.59/ 99.9%/ 99.8%/30, V:1254, P:3686+0.1%, L:0.00%/0.000, T:70.4/72.9/7.0, d:0
04:22:35 exp:125.12/29.51/31, hash:124.71/29.64/ 99.5%, now:124.52/29.68/ 99.5%/ 99.8%/30, V:1254, P:3686+0.1%, L:0.00%/0.000, T:70.7/73.1/7.0, d:0
04:22:55 exp:125.12/29.51/31, hash:124.74/29.66/ 99.5%, now:124.42/29.72/ 99.4%/ 99.8%/32, V:1255, P:3690+0.2%, L:0.00%/0.000, T:70.6/73.3/7.0, d:1
04:23:15 exp:125.12/29.51/31, hash:124.75/29.69/ 99.5%, now:124.96/29.61/ 99.9%/ 99.7%/28, V:1255, P:3696+0.4%, L:0.00%/0.000, T:70.6/73.0/7.0, d:0
04:23:35 exp:125.12/29.51/31, hash:124.75/29.69/ 99.5%, now:124.87/29.66/ 99.8%/ 99.7%/31, V:1255, P:3698+0.4%, L:0.00%/0.000, T:71.0/73.5/7.0, d:0
04:23:55 exp:125.12/29.51/31, hash:124.81/29.65/ 99.5%, now:125.36/29.58/100.2%/ 99.7%/32, V:1254, P:3702+0.5%, L:0.00%/0.000, T:70.9/73.6/7.0, d:-1073741824
04:24:15 exp:125.12/29.51/31, hash:124.84/29.62/ 99.5%, now:125.29/29.59/100.1%/ 99.8%/31, V:1254, P:3690+0.2%, L:0.00%/0.000, T:70.8/73.4/7.5, d:268435456
04:24:35 exp:125.12/29.51/31, hash:124.84/29.60/ 99.5%, now:124.81/29.68/ 99.8%/ 99.8%/30, V:1254, P:3686+0.1%, L:0.00%/0.000, T:70.7/73.0/7.0, d:0
04:24:55 exp:125.12/29.51/31, hash:124.82/29.63/ 99.5%, now:124.49/29.72/ 99.5%/ 99.8%/29, V:1254, P:3690+0.2%, L:0.00%/0.000, T:70.8/73.3/7.0, d:0
04:25:15 exp:125.12/29.51/31, hash:124.84/29.64/ 99.6%, now:125.04/29.58/ 99.9%/ 99.8%/29, V:1254, P:3690+0.2%, L:0.00%/0.000, T:71.0/73.3/7.0, d:0
04:25:35 exp:125.12/29.51/31, hash:124.87/29.63/ 99.6%, now:125.06/29.59/ 99.9%/ 99.7%/30, V:1254, P:3696+0.4%, L:0.00%/0.000, T:71.3/73.9/7.5, d:0
04:25:55 exp:125.12/29.51/31, hash:124.94/29.59/ 99.7%, now:125.40/29.54/100.2%/ 99.7%/31, V:1253, P:3698+0.4%, L:0.00%/0.000, T:71.1/73.7/7.5, d:-1
04:26:15 exp:125.12/29.51/31, hash:124.96/29.59/ 99.7%, now:125.03/29.62/ 99.9%/ 99.8%/29, V:1253, P:3685+0.1%, L:0.00%/0.000, T:71.1/73.2/7.5, d:0
04:26:35 exp:125.12/29.51/31, hash:124.92/29.57/ 99.7%, now:125.07/29.59/100.0%/ 99.8%/29, V:1253, P:3686+0.1%, L:0.00%/0.000, T:71.0/73.1/7.0, d:0
04:26:55 exp:125.12/29.51/31, hash:124.92/29.61/ 99.7%, now:124.48/29.70/ 99.5%/ 99.8%/29, V:1253, P:3686+0.1%, L:0.00%/0.000, T:71.1/73.4/7.0, d:0
04:27:15 exp:125.12/29.51/31, hash:124.87/29.66/ 99.7%, now:124.31/29.73/ 99.4%/ 99.8%/29, V:1254, P:3686+0.1%, L:0.00%/0.000, T:71.1/73.4/7.0, d:1
04:27:35 exp:125.12/29.51/31, hash:124.92/29.66/ 99.8%, now:125.25/29.53/100.1%/ 99.7%/30, V:1254, P:3694+0.3%, L:0.00%/0.000, T:71.2/73.7/7.0, d:268435456
04:27:55 exp:125.12/29.51/31, hash:124.95/29.66/ 99.8%, now:124.84/29.65/ 99.8%/ 99.7%/30, V:1254, P:3694+0.3%, L:0.00%/0.000, T:71.2/73.5/6.5, d:0
04:28:15 exp:125.12/29.51/31, hash:124.94/29.64/ 99.8%, now:124.79/29.68/ 99.7%/ 99.8%/31, V:1254, P:3690+0.2%, L:0.00%/0.000, T:71.0/73.3/6.5, d:0
04:28:35 exp:125.12/29.51/31, hash:124.95/29.65/ 99.8%, now:124.98/29.62/ 99.9%/ 99.8%/29, V:1254, P:3686+0.1%, L:0.00%/0.000, T:70.9/73.0/6.5, d:0
04:28:55 exp:125.12/29.51/31, hash:124.90/29.65/ 99.8%, now:124.69/29.68/ 99.7%/ 99.8%/30, V:1254, P:3690+0.2%, L:0.00%/0.000, T:71.1/73.4/6.5, d:0
04:29:15 exp:125.12/29.51/31, hash:124.86/29.66/ 99.8%, now:124.69/29.68/ 99.7%/ 99.7%/31, V:1254, P:3694+0.3%, L:0.00%/0.000, T:71.2/73.6/6.5, d:0
04:29:35 exp:125.12/29.51/31, hash:124.84/29.70/ 99.8%, now:124.53/29.73/ 99.5%/ 99.8%/31, V:1254, P:3690+0.2%, L:0.00%/0.000, T:70.9/73.1/6.5, d:0
04:29:55 exp:125.12/29.51/31, hash:124.80/29.77/ 99.8%, now:123.84/29.89/ 99.0%/ 99.8%/30, V:1255, P:3687+0.1%, L:0.00%/0.000, T:70.8/73.0/6.5, d:1
04:30:15 exp:125.12/29.51/31, hash:124.78/29.77/ 99.8%, now:124.67/29.69/ 99.6%/ 99.7%/30, V:1255, P:3698+0.4%, L:0.00%/0.000, T:70.9/73.2/6.5, d:0
04:30:35 exp:125.12/29.51/31, hash:124.79/29.72/ 99.8%, now:125.32/29.55/100.2%/ 99.7%/31, V:1254, P:3698+0.4%, L:0.00%/0.000, T:70.8/73.4/6.5, d:-1
04:30:55 exp:125.12/29.51/31, hash:124.80/29.60/ 99.8%, now:125.54/29.52/100.3%/ 99.8%/28, V:1254, P:3691+0.2%, L:0.00%/0.000, T:70.7/73.2/7.0, d:268435456
04:31:15 exp:125.12/29.51/31, hash:124.83/29.53/ 99.8%, now:125.43/29.53/100.3%/ 99.7%/30, V:1253, P:3694+0.3%, L:0.00%/0.000, T:71.0/73.6/7.0, d:-1
04:31:35 exp:125.12/29.51/31, hash:124.79/29.57/ 99.8%, now:124.54/29.72/ 99.5%/ 99.8%/30, V:1253, P:3686+0.1%, L:0.00%/0.000, T:70.9/73.2/6.5, d:0
04:31:55 exp:125.12/29.51/31, hash:124.78/29.64/ 99.8%, now:124.32/29.75/ 99.4%/ 99.8%/29, V:1254, P:3687+0.1%, L:0.00%/0.000, T:70.9/73.3/6.5, d:1
04:32:15 exp:125.12/29.51/31, hash:124.84/29.67/ 99.8%, now:125.09/29.57/100.0%/ 99.7%/31, V:1254, P:3697+0.4%, L:0.00%/0.000, T:71.2/73.9/7.0, d:0
04:32:35 exp:125.12/29.51/31, hash:124.87/29.61/ 99.8%, now:125.80/29.44/100.5%/ 99.7%/34, V:1253, P:3700+0.5%, L:0.00%/0.000, T:71.0/73.9/7.0, d:-1
04:32:55 exp:125.12/29.51/31, hash:124.90/29.56/ 99.8%, now:125.25/29.59/100.1%/ 99.8%/30, V:1253, P:3687+0.1%, L:0.00%/0.000, T:70.5/73.2/7.0, d:268435456
04:33:15 exp:125.12/29.51/31, hash:124.89/29.57/ 99.8%, now:124.70/29.70/ 99.7%/ 99.8%/30, V:1253, P:3685+0.1%, L:0.00%/0.000, T:70.4/73.0/7.0, d:0
04:33:35 exp:125.12/29.51/31, hash:124.88/29.60/ 99.8%, now:124.71/29.64/ 99.7%/ 99.8%/30, V:1253, P:3682+0.0%, L:0.00%/0.000, T:70.6/73.1/7.0, d:0
04:33:55 exp:125.12/29.51/31, hash:124.88/29.62/ 99.8%, now:124.77/29.61/ 99.7%/ 99.8%/31, V:1253, P:3686+0.1%, L:0.00%/0.000, T:70.5/73.1/7.0, d:0
04:34:15 exp:125.12/29.51/31, hash:124.90/29.59/ 99.8%, now:124.98/29.55/ 99.9%/ 99.8%/31, V:1253, P:3682+0.0%, L:0.00%/0.000, T:70.6/73.0/7.0, d:0
04:34:35 exp:125.12/29.51/31, hash:124.95/29.55/ 99.8%, now:125.32/29.48/100.2%/ 99.8%/31, V:1252, P:3686+0.1%, L:0.00%/0.000, T:70.6/73.1/7.0, d:-1
04:34:55 exp:125.12/29.51/31, hash:124.95/29.61/ 99.8%, now:123.82/29.82/ 99.0%/ 99.8%/31, V:1252, P:3678-0.1%, L:0.00%/0.000, T:70.5/72.9/6.5, d:268435456
04:35:15 exp:125.12/29.51/31, hash:124.93/29.64/ 99.8%, now:124.40/29.67/ 99.4%/ 99.8%/30, V:1253, P:3678-0.1%, L:0.00%/0.000, T:70.5/72.9/6.5, d:1
04:35:35 exp:125.12/29.51/31, hash:124.86/29.71/ 99.8%, now:124.28/29.68/ 99.3%/ 99.8%/27, V:1253, P:3682+0.0%, L:0.00%/0.000, T:70.7/72.9/6.5, d:268435456
04:35:55 exp:125.12/29.51/31, hash:124.82/29.64/ 99.8%, now:124.93/29.55/ 99.8%/ 99.8%/31, V:1253, P:3690+0.2%, L:0.00%/0.000, T:71.2/73.8/6.5, d:0
04:36:15 exp:125.12/29.51/31, hash:124.77/29.67/ 99.7%, now:124.61/29.67/ 99.6%/ 99.7%/33, V:1253, P:3693+0.3%, L:0.00%/0.000, T:71.1/73.9/7.0, d:0
04:36:35 exp:125.12/29.51/31, hash:124.80/29.64/ 99.7%, now:124.96/29.61/ 99.9%/ 99.8%/32, V:1253, P:3683+0.0%, L:0.00%/0.000, T:70.5/72.8/6.5, d:0
04:36:55 exp:125.12/29.51/31, hash:124.79/29.68/ 99.7%, now:124.19/29.78/ 99.3%/ 99.8%/29, V:1254, P:3679-0.1%, L:0.00%/0.000, T:70.5/72.7/6.5, d:1
04:37:15 exp:125.12/29.51/31, hash:124.77/29.64/ 99.7%, now:124.83/29.60/ 99.8%/ 99.8%/30, V:1254, P:3691+0.2%, L:0.00%/0.000, T:70.8/73.2/7.0, d:0
04:37:35 exp:125.12/29.51/31, hash:124.72/29.66/ 99.7%, now:125.07/29.57/100.0%/ 99.7%/33, V:1254, P:3700+0.5%, L:0.00%/0.000, T:70.8/73.9/7.0, d:0
04:37:55 exp:125.12/29.51/31, hash:124.70/29.64/ 99.7%, now:124.95/29.64/ 99.9%/ 99.7%/33, V:1254, P:3693+0.3%, L:0.00%/0.000, T:70.5/73.3/7.0, d:0
04:38:15 exp:125.12/29.51/31, hash:124.65/29.72/ 99.7%, now:123.95/29.89/ 99.1%/ 99.8%/31, V:1255, P:3683+0.0%, L:0.00%/0.000, T:70.2/72.5/7.0, d:1
04:38:35 exp:125.12/29.51/31, hash:124.66/29.72/ 99.7%, now:124.84/29.65/ 99.8%/ 99.7%/29, V:1255, P:3692+0.3%, L:0.00%/0.000, T:70.3/72.7/7.0, d:0
04:38:55 exp:125.12/29.51/31, hash:124.66/29.73/ 99.7%, now:124.74/29.68/ 99.7%/ 99.7%/32, V:1255, P:3698+0.4%, L:0.00%/0.000, T:70.5/73.2/7.0, d:0
04:39:15 exp:125.12/29.51/31, hash:124.65/29.67/ 99.7%, now:124.92/29.65/ 99.8%/ 99.7%/32, V:1255, P:3694+0.3%, L:0.00%/0.000, T:70.2/72.9/7.0, d:0
04:39:35 exp:125.12/29.51/31, hash:124.64/29.66/ 99.7%, now:125.15/29.60/100.0%/ 99.8%/30, V:1255, P:3690+0.2%, L:0.00%/0.000, T:69.9/72.4/6.5, d:0
04:39:55 exp:125.12/29.51/31, hash:124.70/29.64/ 99.8%, now:124.64/29.71/ 99.6%/ 99.8%/29, V:1255, P:3691+0.2%, L:0.00%/0.000, T:70.2/72.6/6.5, d:0
04:40:15 exp:125.12/29.51/31, hash:120.42/30.24/ 98.0%, now: 60.33/51.81/ 48.2%/ 99.8%/0, V:1256, P:8-99.8%, L:0.00%/0.000, T:68.3/72.6/6.5, d:1
04:40:35 exp:125.12/29.51/31, hash:112.14/30.72/ 94.7%, now:  0.00/ inf/  0.0%/ 99.8%/0, V:1256, P:8-99.8%, L:0.00%/0.000, T:66.6/72.6/7.0, d:268435456
04:40:55 exp:125.12/29.51/31, hash:103.81/33.03/ 91.4%, now:  0.00/ inf/  0.0%/ 99.8%/0, V:1257, P:7-99.8%, L:0.00%/0.000, T:64.3/72.6/7.5, d:1
04:41:15 exp:125.12/29.51/31, hash: 95.50/ inf/ 88.0%, now:  0.00/ inf/  0.0%/ 99.8%/0, V:1257, P:8-99.8%, L:0.00%/0.000, T:61.6/72.6/8.5, d:268435456
04:41:35 exp:125.12/29.51/31, hash: 87.17/ inf/ 84.7%, now:  0.00/ inf/  0.0%/ 99.8%/0, V:1258, P:8-99.8%, L:0.00%/0.000, T:58.9/72.6/9.0, d:1
04:41:55 exp:125.12/29.51/31, hash: 78.89/ inf/ 81.4%, now:  0.00/ inf/  0.0%/ 99.8%/0, V:1258, P:8-99.8%, L:0.00%/0.000, T:56.3/72.6/9.0, d:268435456
04:42:15 exp:125.12/29.51/31, hash: 70.57/ inf/ 78.1%, now:  0.00/ inf/  0.0%/ 99.8%/0, V:1259, P:8-99.8%, L:0.00%/0.000, T:53.8/72.6/9.0, d:1
04:47:30 exp:125.58/29.53/33, hash:124.64/29.74/ 99.2%, now:124.64/29.74/ 99.2%/  0.0%/28, V:1252, P:3688+0.0%, L:0.00%/0.000, T:70.4/73.0/8.0, d:8
04:47:50 exp:125.58/29.53/33, hash:124.76/29.67/ 99.3%, now:124.89/29.64/ 99.5%/  0.0%/30, V:1252, P:3686+0.0%, L:0.00%/0.000, T:70.6/73.0/8.0, d:8
04:48:10 exp:125.58/29.53/33, hash:124.76/29.64/ 99.3%, now:124.75/29.64/ 99.3%/  0.0%/30, V:1254, P:3686+0.0%, L:0.00%/0.000, T:70.7/73.1/7.5, d:8
04:48:30 exp:125.58/29.53/33, hash:124.90/29.60/ 99.5%, now:125.31/29.52/ 99.8%/  0.0%/30, V:1254, P:3698+0.0%, L:0.00%/0.000, T:70.8/73.2/7.5, d:8
04:48:50 exp:125.58/29.53/33, hash:124.92/29.62/ 99.5%, now:125.03/29.62/ 99.6%/  0.0%/31, V:1254, P:3702+0.0%, L:0.00%/0.000, T:70.8/73.2/7.5, d:8
04:49:10 exp:125.58/29.53/33, hash:125.01/29.60/ 99.5%, now:125.46/29.56/ 99.9%/  0.0%/30, V:1254, P:3699+0.0%, L:0.00%/0.000, T:70.9/73.4/7.5, d:8
his:99.3%/29.64/1252, now:99.8%/29.60/1254, add:0.48/-0.15/0.92
04:49:30 exp:125.58/29.53/33, hash:125.09/29.60/ 99.6%, now:125.54/29.55/100.0%/  0.0%/31, V:1256, P:3706+0.0%, L:0.00%/0.000, T:71.0/73.8/7.5, d:8
04:49:50 exp:125.58/29.53/33, hash:125.15/29.61/ 99.7%, now:125.56/29.60/100.0%/  0.0%/34, V:1256, P:3720+0.0%, L:0.00%/0.000, T:71.0/74.0/7.5, d:8
04:50:10 exp:125.58/29.53/33, hash:125.16/29.67/ 99.7%, now:125.32/29.71/ 99.8%/  0.0%/30, V:1256, P:3714+0.0%, L:0.00%/0.000, T:70.8/73.4/7.5, d:8
04:50:30 exp:125.58/29.53/33, hash:125.29/29.64/ 99.8%, now:126.38/29.49/100.6%/  0.0%/31, V:1256, P:3718+0.0%, L:0.00%/0.000, T:71.1/74.0/7.5, d:8
his:99.8%/29.60/1254, now:100.1%/29.65/1256, add:0.33/0.16/-0.17
04:50:50 exp:125.58/29.53/33, hash:125.31/29.65/ 99.8%, now:125.57/29.69/100.0%/  0.0%/32, V:1254, P:3724+0.0%, L:0.00%/0.000, T:71.2/74.3/8.0, d:8
04:51:10 exp:125.58/29.53/33, hash:125.35/29.59/ 99.8%, now:125.83/29.61/100.2%/  0.0%/32, V:1254, P:3704+0.0%, L:0.00%/0.000, T:70.9/73.4/7.5, d:8
04:51:30 exp:125.58/29.53/33, hash:125.30/29.68/ 99.8%, now:124.70/29.84/ 99.3%/  0.0%/30, V:1254, P:3702+0.0%, L:0.00%/0.000, T:71.0/73.4/8.0, d:8
04:51:50 exp:125.58/29.53/33, hash:125.31/29.65/ 99.8%, now:125.43/29.62/ 99.9%/  0.0%/31, V:1254, P:3707+0.0%, L:0.00%/0.000, T:71.1/73.8/7.5, d:8
04:52:10 exp:125.58/29.53/33, hash:125.31/29.68/ 99.8%, now:125.29/29.64/ 99.8%/  0.0%/29, V:1254, P:3702+0.0%, L:0.00%/0.000, T:70.9/73.3/7.5, d:8
04:52:30 exp:125.58/29.53/33, hash:125.32/29.68/ 99.8%, now:124.74/29.77/ 99.3%/  0.0%/30, V:1254, P:3702+0.0%, L:0.00%/0.000, T:71.0/73.5/7.5, d:8
04:52:50 exp:125.58/29.53/33, hash:125.35/29.69/ 99.8%, now:125.37/29.63/ 99.8%/  0.0%/33, V:1254, P:3710+0.0%, L:0.00%/0.000, T:71.2/74.2/8.0, d:8
04:53:10 exp:125.58/29.53/34, hash:125.40/29.70/ 99.8%, now:125.47/29.63/ 99.9%/ 99.7%/34, V:1254, P:3710+0.4%, L:0.00%/0.000, T:70.9/73.9/8.0, d:0
04:53:30 exp:125.58/29.53/34, hash:125.42/29.64/ 99.8%, now:125.57/29.62/100.0%/ 99.8%/31, V:1254, P:3702-0.2%, L:0.00%/0.000, T:70.7/73.3/7.5, d:0
04:53:50 exp:125.58/29.53/34, hash:125.46/29.61/ 99.8%, now:125.62/29.59/100.0%/ 99.8%/31, V:1254, P:3702-0.2%, L:0.00%/0.000, T:70.7/73.2/7.5, d:0
04:54:10 exp:125.58/29.53/34, hash:125.45/29.59/ 99.8%, now:125.38/29.62/ 99.8%/ 99.8%/31, V:1254, P:3706-0.1%, L:0.00%/0.000, T:70.8/73.7/8.0, d:0
04:54:30 exp:125.58/29.53/34, hash:125.45/29.60/ 99.8%, now:125.52/29.60/100.0%/ 99.8%/33, V:1254, P:3710+0.0%, L:0.00%/0.000, T:70.8/73.7/7.5, d:0
04:54:50 exp:125.58/29.53/34, hash:125.42/29.65/ 99.8%, now:125.07/29.71/ 99.6%/ 99.8%/29, V:1254, P:3700-0.3%, L:0.00%/0.000, T:70.6/73.0/7.5, d:0
04:55:10 exp:125.58/29.53/34, hash:125.43/29.63/ 99.8%, now:125.48/29.60/ 99.9%/ 99.8%/30, V:1254, P:3702-0.2%, L:0.00%/0.000, T:70.9/73.3/7.5, d:0
04:55:30 exp:125.58/29.53/34, hash:125.34/29.65/ 99.8%, now:125.04/29.69/ 99.6%/ 99.8%/31, V:1254, P:3702-0.2%, L:0.00%/0.000, T:70.7/73.1/7.5, d:0
04:55:50 exp:125.58/29.53/34, hash:125.31/29.63/ 99.8%, now:125.19/29.64/ 99.7%/ 99.8%/30, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.3/72.8/7.0, d:0
04:56:10 exp:125.58/29.53/34, hash:125.30/29.61/ 99.8%, now:125.58/29.54/100.0%/ 99.8%/30, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.4/72.9/7.0, d:0
04:56:30 exp:125.58/29.53/34, hash:125.33/29.59/ 99.8%, now:125.17/29.62/ 99.7%/ 99.8%/30, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.6/73.1/7.0, d:0
04:56:50 exp:125.58/29.53/34, hash:125.32/29.58/ 99.8%, now:125.36/29.59/ 99.8%/ 99.8%/31, V:1254, P:3705-0.1%, L:0.00%/0.000, T:70.8/73.6/7.0, d:0
04:57:10 exp:125.58/29.53/34, hash:125.34/29.61/ 99.8%, now:125.52/29.57/100.0%/ 99.8%/31, V:1254, P:3706-0.1%, L:0.00%/0.000, T:70.7/73.4/7.0, d:0
04:57:30 exp:125.58/29.53/34, hash:125.35/29.65/ 99.8%, now:124.90/29.73/ 99.5%/ 99.8%/31, V:1254, P:3702-0.2%, L:0.00%/0.000, T:70.7/73.2/7.5, d:0
04:57:50 exp:125.58/29.53/34, hash:125.33/29.68/ 99.8%, now:125.04/29.70/ 99.6%/ 99.8%/32, V:1254, P:3705-0.1%, L:0.00%/0.000, T:70.9/73.8/8.0, d:0
04:58:10 exp:125.58/29.53/34, hash:125.37/29.64/ 99.8%, now:126.04/29.47/100.4%/ 99.8%/31, V:1253, P:3706-0.1%, L:0.00%/0.000, T:70.9/73.6/7.5, d:-1
04:58:30 exp:125.58/29.53/34, hash:125.36/29.58/ 99.8%, now:125.47/29.59/ 99.9%/ 99.8%/31, V:1253, P:3698-0.3%, L:0.00%/0.000, T:70.8/73.3/7.5, d:0
04:58:50 exp:125.58/29.53/34, hash:125.35/29.54/ 99.9%, now:125.46/29.58/ 99.9%/ 99.8%/32, V:1253, P:3701-0.2%, L:0.00%/0.000, T:70.9/73.6/7.5, d:0
04:59:10 exp:125.58/29.53/34, hash:125.38/29.55/ 99.9%, now:125.80/29.50/100.2%/ 99.8%/35, V:1252, P:3704-0.2%, L:0.00%/0.000, T:70.8/74.1/8.0, d:-1
04:59:30 exp:125.58/29.53/34, hash:125.32/29.62/ 99.8%, now:124.74/29.76/ 99.3%/ 99.8%/36, V:1252, P:3694-0.4%, L:0.00%/0.000, T:70.2/73.2/7.5, d:268435456
04:59:50 exp:125.58/29.53/34, hash:125.29/29.66/ 99.8%, now:124.54/29.78/ 99.2%/ 99.8%/31, V:1253, P:3684-0.7%, L:0.00%/0.000, T:69.7/72.3/7.5, d:1
05:00:10 exp:125.58/29.53/34, hash:125.21/29.74/ 99.8%, now:124.28/29.80/ 99.0%/ 99.8%/30, V:1253, P:3690-0.5%, L:0.00%/0.000, T:69.9/72.5/7.5, d:268435456
05:00:30 exp:125.58/29.53/34, hash:125.19/29.70/ 99.7%, now:124.81/29.64/ 99.4%/ 99.8%/30, V:1254, P:3692-0.5%, L:0.00%/0.000, T:70.0/72.7/7.5, d:1
05:00:50 exp:125.58/29.53/34, hash:125.18/29.69/ 99.7%, now:124.98/29.63/ 99.5%/ 99.8%/30, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.1/72.9/7.5, d:0
05:01:10 exp:125.58/29.53/34, hash:125.17/29.63/ 99.7%, now:125.46/29.54/ 99.9%/ 99.8%/32, V:1254, P:3702-0.2%, L:0.00%/0.000, T:70.4/73.1/7.5, d:0
05:01:30 exp:125.58/29.53/34, hash:125.19/29.61/ 99.7%, now:125.44/29.57/ 99.9%/ 99.8%/31, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.1/72.7/7.5, d:0
05:01:50 exp:125.58/29.53/34, hash:125.17/29.60/ 99.7%, now:125.12/29.65/ 99.6%/ 99.8%/30, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.4/73.1/7.5, d:0
05:02:10 exp:125.58/29.53/34, hash:125.19/29.58/ 99.7%, now:125.72/29.51/100.1%/ 99.8%/32, V:1253, P:3702-0.2%, L:0.00%/0.000, T:70.4/73.1/7.0, d:-1
05:02:30 exp:125.58/29.53/34, hash:125.15/29.65/ 99.7%, now:124.40/29.81/ 99.1%/ 99.8%/29, V:1253, P:3692-0.5%, L:0.00%/0.000, T:70.1/72.7/7.0, d:268435456
05:02:50 exp:125.58/29.53/34, hash:125.15/29.65/ 99.7%, now:124.96/29.66/ 99.5%/ 99.8%/30, V:1253, P:3694-0.4%, L:0.00%/0.000, T:70.4/72.9/7.0, d:0
05:03:10 exp:125.58/29.53/34, hash:125.09/29.67/ 99.7%, now:125.17/29.59/ 99.7%/ 99.8%/30, V:1253, P:3694-0.4%, L:0.00%/0.000, T:70.6/72.9/6.5, d:0
05:03:30 exp:125.58/29.53/34, hash:125.06/29.62/ 99.7%, now:125.02/29.62/ 99.6%/ 99.8%/30, V:1253, P:3694-0.4%, L:0.00%/0.000, T:70.7/72.9/6.5, d:0
05:03:50 exp:125.58/29.53/34, hash:125.01/29.64/ 99.7%, now:124.64/29.72/ 99.3%/ 99.8%/30, V:1254, P:3694-0.4%, L:0.00%/0.000, T:70.8/73.0/6.5, d:1
05:04:10 exp:125.58/29.53/34, hash:124.99/29.63/ 99.7%, now:125.58/29.51/100.0%/ 99.8%/30, V:1254, P:3698-0.3%, L:0.00%/0.000, T:70.6/72.8/6.5, d:0
05:04:30 exp:125.58/29.53/34, hash:125.02/29.63/ 99.7%, now:125.16/29.62/ 99.7%/ 99.8%/30, V:1254, P:3696-0.4%, L:0.00%/0.000, T:70.5/72.7/6.5, d:0
05:04:50 exp:125.58/29.53/34, hash:125.05/29.61/ 99.7%, now:124.94/29.68/ 99.5%/ 99.8%/29, V:1254, P:3700-0.3%, L:0.00%/0.000, T:70.8/73.1/6.5, d:0
05:05:10 exp:125.58/29.53/34, hash:125.12/29.63/ 99.7%, now:125.42/29.58/ 99.9%/ 99.8%/31, V:1254, P:3705-0.1%, L:0.00%/0.000, T:71.0/73.7/7.5, d:0
05:05:30 exp:125.58/29.53/34, hash:125.16/29.65/ 99.7%, now:125.43/29.61/ 99.9%/ 99.7%/33, V:1254, P:3711+0.0%, L:0.00%/0.000, T:70.8/73.9/7.5, d:0
05:05:50 exp:125.58/29.53/34, hash:125.17/29.66/ 99.7%, now:125.06/29.72/ 99.6%/ 99.8%/29, V:1254, P:3700-0.3%, L:0.00%/0.000, T:70.5/73.0/7.5, d:0
05:06:10 exp:125.58/29.53/34, hash:125.17/29.66/ 99.7%, now:125.48/29.62/ 99.9%/ 99.8%/36, V:1254, P:3706-0.1%, L:0.00%/0.000, T:70.8/73.8/7.5, d:0
05:06:30 exp:125.58/29.53/34, hash:125.17/29.67/ 99.7%, now:125.42/29.65/ 99.9%/ 99.7%/38, V:1254, P:3712+0.1%, L:0.00%/0.000, T:70.4/74.0/8.0, d:0
05:06:50 exp:125.58/29.53/34, hash:125.17/29.69/ 99.7%, now:125.13/29.74/ 99.6%/ 99.8%/39, V:1254, P:3699-0.3%, L:0.00%/0.000, T:69.3/72.6/8.0, d:0
05:07:10 exp:125.58/29.53/34, hash:125.07/29.76/ 99.6%, now:124.19/29.94/ 98.9%/ 99.8%/29, V:1255, P:3692-0.5%, L:0.00%/0.000, T:69.3/72.3/8.0, d:1
05:07:30 exp:125.58/29.53/34, hash:125.13/29.74/ 99.6%, now:125.28/29.64/ 99.8%/ 99.8%/32, V:1255, P:3706-0.1%, L:0.00%/0.000, T:69.7/72.8/8.0, d:0
05:07:50 exp:125.58/29.53/34, hash:125.16/29.68/ 99.7%, now:125.54/29.55/100.0%/ 99.8%/33, V:1255, P:3699-0.3%, L:0.00%/0.000, T:69.4/72.2/7.5, d:0
