%
0441 C57 , F:559, V:319, T: 80.5,   0.0%
0441 C58 , F:612, V:319, T: 84.0,   0.0%
0441 C59 , F:621, V:329, T: 85.0,   0.0%
0441 C60 , F:588, V:319, T: 83.5,   0.0%
0441 C61 , F:594, V:319, T: 81.5,   0.0%
0441 C62 , F:580, V:319, T: 79.5,   0.0%
0441 C63 , F:577, V:325, T: 78.0,   0.0%
0441 C64 , F:605, V:323, T: 80.0,   0.0%
0441 C65 , F:609, V:322, T: 81.5,   0.0%
0441 C66 , F:607, V:319, T: 81.0,   0.0%
0441 C67 , F:591, V:319, T: 79.5,   0.0%
0441 C68 , F:593, V:319, T: 77.5,   0.0%
0441 C69 , F:583, V:322, T: 77.0,   0.0%
0441 C70 , F:587, V:322, T: 79.0,   0.0%
0441 C71 , F:594, V:326, T: 79.5,   0.0%
0441 C72 , F:607, V:321, T: 79.0,   0.0%
0441 C73 , F:580, V:321, T: 77.5,   0.0%
0441 C74 , F:577, V:320, T: 75.5,   0.0%
0441 C75 , F:593, V:322, T: 74.5,   0.0%
0441 C76 , F:591, V:321, T: 76.5,   0.0%
0441 C77 , F:599, V:322, T: 77.5,   0.0%
0441 C78 , F:583, V:326, T: 75.5,   0.0%
0441 C79 , F:594, V:326, T: 76.0,   0.0%
0441 C80 , F:590, V:324, T: 73.5,   0.0%
0441 C81 , F:581, V:326, T: 71.5,   0.0%
0441 C82 , F:609, V:325, T: 73.5,   0.0%
0441 C83 , F:595, V:330, T: 73.5,   0.0%
0441 C84 , F:604, V:325, T: 72.5,   0.0%
0441 C85 , F:615, V:325, T: 71.5,   0.0%
0441 C86 , F:586, V:326, T: 69.5,   0.0%
0441 C87 , F:598, V:329, T: 68.0,   0.0%
0441 C88 , F:588, V:329, T: 69.5,   0.0%
0441 C89 , F:604, V:329, T: 71.5,   0.0%
0441 C90 , F:605, V:328, T: 70.0,   0.0%
0441 C91 , F:618, V:329, T: 69.0,   0.0%
0441 C92 , F:584, V:330, T: 65.5,   0.0%
0441 C93 , F:574, V:334, T: 63.0,   0.0%
0441 C94 , F:598, V:334, T: 66.5,   0.0%
0441 C95 , F:610, V:338, T: 67.0,   0.0%
0441 C96 , F:608, V:334, T: 64.0,   0.0%
0441 C97 , F:602, V:334, T: 61.5,   0.0%
0441 C98 , F:578, V:333, T: 59.0,   0.0%
0441 C99 , F:581, V:337, T: 58.0,   0.0%
0441 C100, F:614, V:335, T: 61.0,   0.0%
0441 C101, F:610, V:337, T: 62.5,   0.0%
0441 C102, F:631, V:336, T: 62.5,   0.0%
0441 C103, F:608, V:338, T: 58.0,   0.0%
0441 C104, F:544, V:337, T: 54.5,   0.0%
0441 C105, F:580, V:337, T: 53.0,   0.0%
0441 C106, F:602, V:335, T: 57.0,   0.0%
0441 C107, F:617, V:341, T: 63.5,   0.0%
0441 C108, F:625, V:338, T: 60.0,   0.0%
0441 C109, F:577, V:341, T: 54.0,   0.0%
0441 C110, F:598, V:341, T: 56.5,   0.0%
0442 C0  , F:553, V:337, T: 51.5,   0.0%
0442 C1  , F:642, V:335, T: 59.0,   0.0%
0442 C2  , F:615, V:334, T: 62.0,   0.0%
0442 C3  , F:610, V:333, T: 59.0,   0.0%
0442 C4  , F:639, V:334, T: 59.5,   0.0%
0442 C5  , F:611, V:335, T: 55.5,   0.0%
0442 C6  , F:608, V:334, T: 57.5,   0.0%
0442 C7  , F:615, V:334, T: 60.5,   0.0%
0442 C8  , F:608, V:336, T: 58.5,   0.0%
0442 C9  , F:602, V:332, T: 59.5,   0.0%
0442 C10 , F:613, V:333, T: 60.5,   0.0%
0442 C11 , F:609, V:336, T: 59.5,   0.0%
0442 C12 , F:615, V:337, T: 62.0,   0.0%
0442 C13 , F:586, V:337, T: 63.0,   0.0%
0442 C14 , F:606, V:336, T: 61.0,   0.0%
0442 C15 , F:601, V:330, T: 63.5,   0.0%
0442 C16 , F:591, V:332, T: 63.0,   0.0%
0442 C17 , F:639, V:330, T: 65.0,   0.0%
0442 C18 , F:600, V:332, T: 67.0,   0.0%
0442 C19 , F:582, V:332, T: 66.5,   0.0%
0442 C20 , F:609, V:331, T: 66.0,   0.0%
0442 C21 , F:617, V:326, T: 68.5,   0.0%
0442 C22 , F:599, V:326, T: 69.5,   0.0%
0442 C23 , F:601, V:328, T: 70.0,   0.0%
0442 C24 , F:605, V:326, T: 70.5,   0.0%
0442 C25 , F:586, V:325, T: 71.0,   0.0%
0442 C26 , F:608, V:326, T: 70.0,   0.0%
0442 C27 , F:591, V:325, T: 70.5,   0.0%
0442 C28 , F:603, V:325, T: 73.0,   0.0%
0442 C29 , F:603, V:327, T: 73.5,   0.0%
0442 C30 , F:624, V:322, T: 74.5,   0.0%
0442 C31 , F:599, V:322, T: 74.0,   0.0%
0442 C32 , F:593, V:324, T: 73.5,   0.0%
0442 C33 , F:576, V:319, T: 73.5,   0.0%
0442 C34 , F:610, V:319, T: 76.5,   0.0%
0442 C35 , F:600, V:322, T: 76.0,   0.0%
0442 C36 , F:590, V:323, T: 78.0,   0.0%
0442 C37 , F:593, V:324, T: 78.5,   0.0%
0442 C38 , F:611, V:323, T: 77.0,   0.0%
0442 C39 , F:598, V:321, T: 78.5,   0.0%
0442 C40 , F:605, V:322, T: 79.0,   0.0%
0442 C41 , F:587, V:322, T: 79.0,   0.0%
0442 C42 , F:598, V:318, T: 79.5,   0.0%
0442 C43 , F:606, V:319, T: 80.5,   0.0%
0442 C44 , F:588, V:320, T: 79.0,   0.0%
0442 C45 , F:600, V:317, T: 80.0,   0.0%
0442 C46 , F:599, V:318, T: 80.5,   0.0%
0442 C47 , F:591, V:322, T: 81.0,   0.0%
0442 C48 , F:598, V:319, T: 81.5,   0.0%
0442 C49 , F:600, V:318, T: 82.5,   0.0%
0442 C50 , F:594, V:320, T: 82.0,   0.0%
0442 C51 , F:598, V:316, T: 82.5,   0.0%
0442 C52 , F:590, V:317, T: 82.5,   0.0%
0442 C53 , F:589, V:319, T: 83.5,   0.0%
0442 C54 , F:612, V:319, T: 88.0,   0.0%
0442 C55 , F:591, V:315, T: 84.5,   0.0%
0442 C56 , F:580, V:312, T: 85.0,   0.0%
0442 C57 , F:559, V:319, T: 80.5,   0.0%
0442 C58 , F:612, V:319, T: 84.0,   0.0%
0442 C59 , F:621, V:329, T: 85.0,   0.0%
0442 C60 , F:588, V:319, T: 83.5,   0.0%
0442 C61 , F:594, V:319, T: 81.5,   0.0%
0442 C62 , F:580, V:319, T: 79.5,   0.0%
0442 C63 , F:577, V:325, T: 78.0,   0.0%
0442 C64 , F:605, V:323, T: 80.0,   0.0%
0442 C65 , F:609, V:322, T: 81.5,   0.0%
0442 C66 , F:607, V:319, T: 81.0,   0.0%
0442 C67 , F:591, V:319, T: 79.5,   0.0%
0442 C68 , F:593, V:319, T: 77.5,   0.0%
0442 C69 , F:583, V:322, T: 77.0,   0.0%
0442 C70 , F:587, V:322, T: 79.0,   0.0%
0442 C71 , F:594, V:326, T: 79.5,   0.0%
0442 C72 , F:607, V:321, T: 79.0,   0.0%
0442 C73 , F:580, V:321, T: 77.5,   0.0%
0442 C74 , F:577, V:320, T: 75.5,   0.0%
0442 C75 , F:593, V:322, T: 74.5,   0.0%
0442 C76 , F:591, V:321, T: 76.5,   0.0%
0442 C77 , F:599, V:322, T: 77.5,   0.0%
0442 C78 , F:583, V:326, T: 75.5,   0.0%
0442 C79 , F:594, V:326, T: 76.0,   0.0%
0442 C80 , F:590, V:324, T: 73.5,   0.0%
0442 C81 , F:581, V:326, T: 71.5,   0.0%
0442 C82 , F:609, V:325, T: 73.5,   0.0%
0442 C83 , F:595, V:330, T: 73.5,   0.0%
0442 C84 , F:604, V:325, T: 72.5,   0.0%
0442 C85 , F:615, V:325, T: 71.5,   0.0%
0442 C86 , F:586, V:326, T: 69.5,   0.0%
0442 C87 , F:598, V:329, T: 68.0,   0.0%
0442 C88 , F:588, V:329, T: 69.5,   0.0%
0442 C89 , F:604, V:329, T: 71.5,   0.0%
0442 C90 , F:605, V:328, T: 70.0,   0.0%
0442 C91 , F:618, V:329, T: 69.0,   0.0%
0442 C92 , F:584, V:330, T: 65.5,   0.0%
0442 C93 , F:574, V:334, T: 63.0,   0.0%
0442 C94 , F:598, V:334, T: 66.5,   0.0%
0442 C95 , F:610, V:338, T: 67.0,   0.0%
0442 C96 , F:608, V:334, T: 64.0,   0.0%
0442 C97 , F:602, V:334, T: 61.5,   0.0%
0442 C98 , F:578, V:333, T: 59.0,   0.0%
0442 C99 , F:581, V:337, T: 58.0,   0.0%
0442 C100, F:614, V:335, T: 61.0,   0.0%
0442 C101, F:610, V:337, T: 62.5,   0.0%
0442 C102, F:631, V:336, T: 62.5,   0.0%
0442 C103, F:608, V:338, T: 58.0,   0.0%
0442 C104, F:544, V:337, T: 54.5,   0.0%
0442 C105, F:580, V:337, T: 53.0,   0.0%
0442 C106, F:602, V:335, T: 57.0,   0.0%
0442 C107, F:617, V:341, T: 63.5,   0.0%
0442 C108, F:625, V:338, T: 60.0,   0.0%
0442 C109, F:577, V:341, T: 54.0,   0.0%
0442 C110, F:598, V:341, T: 56.5,   0.0%
0452 C0  , F:559, V:339, T: 52.5,  97.3%
0452 C1  , F:656, V:336, T: 60.5, 100.2%
0452 C2  , F:614, V:336, T: 63.0, 100.4%
0452 C3  , F:618, V:332, T: 60.0, 101.1%
0452 C4  , F:643, V:334, T: 61.5, 101.1%
0452 C5  , F:608, V:335, T: 56.5, 102.6%
0452 C6  , F:611, V:335, T: 58.5,  98.2%
0452 C7  , F:623, V:334, T: 62.0,  96.6%
0452 C8  , F:605, V:336, T: 60.0,  99.0%
0452 C9  , F:605, V:332, T: 61.0, 101.1%
0452 C10 , F:606, V:333, T: 61.5,  99.8%
0452 C11 , F:610, V:336, T: 60.5, 100.9%
0452 C12 , F:611, V:336, T: 63.0,  98.7%
0452 C13 , F:592, V:336, T: 64.0,  98.9%
0452 C14 , F:605, V:335, T: 62.0,  96.1%
0452 C15 , F:610, V:331, T: 65.0,  97.4%
0452 C16 , F:582, V:333, T: 64.0,  99.0%
0452 C17 , F:640, V:331, T: 66.0, 104.1%
0452 C18 , F:612, V:333, T: 68.0,  98.7%
0452 C19 , F:572, V:332, T: 67.0,  94.7%
0452 C20 , F:613, V:331, T: 67.0,  98.4%
0452 C21 , F:618, V:325, T: 69.5,  99.8%
0452 C22 , F:599, V:326, T: 70.0, 105.8%
0452 C23 , F:600, V:327, T: 70.5,  96.6%
0452 C24 , F:607, V:326, T: 72.0,  99.9%
0452 C25 , F:601, V:324, T: 72.0, 105.0%
0452 C26 , F:607, V:326, T: 71.0,  98.2%
0452 C27 , F:583, V:322, T: 71.5,  94.8%
0452 C28 , F:595, V:324, T: 73.5, 105.8%
0452 C29 , F:602, V:326, T: 74.0, 100.6%
0452 C30 , F:626, V:322, T: 75.0,  95.6%
0452 C31 , F:604, V:322, T: 75.0,  97.0%
0452 C32 , F:590, V:324, T: 75.0, 102.2%
0452 C33 , F:593, V:318, T: 75.0, 100.2%
0452 C34 , F:613, V:319, T: 77.5, 103.6%
0452 C35 , F:597, V:323, T: 77.0, 100.0%
0452 C36 , F:592, V:323, T: 78.5,  96.5%
0452 C37 , F:599, V:324, T: 79.5, 100.6%
0452 C38 , F:612, V:323, T: 78.0,  99.4%
0452 C39 , F:602, V:320, T: 79.5,  99.5%
0452 C40 , F:607, V:322, T: 80.0,  98.4%
0452 C41 , F:590, V:322, T: 80.0, 101.5%
0452 C42 , F:598, V:318, T: 80.5, 102.0%
0452 C43 , F:598, V:318, T: 81.0, 101.4%
0452 C44 , F:597, V:319, T: 79.5, 106.7%
0452 C45 , F:597, V:316, T: 81.0,  97.9%
0452 C46 , F:602, V:316, T: 81.5, 101.8%
0452 C47 , F:587, V:320, T: 82.0, 105.7%
0452 C48 , F:599, V:319, T: 82.0, 100.7%
0452 C49 , F:602, V:318, T: 83.5,  96.6%
0452 C50 , F:598, V:319, T: 83.0, 105.2%
0452 C51 , F:603, V:316, T: 83.5,  98.3%
0452 C52 , F:601, V:317, T: 83.5,  99.6%
0452 C53 , F:591, V:319, T: 84.5, 102.7%
0452 C54 , F:614, V:318, T: 89.0, 101.9%
0452 C55 , F:595, V:313, T: 85.5,  98.5%
0452 C56 , F:589, V:311, T: 86.0,  97.3%
0452 C57 , F:572, V:318, T: 82.0, 100.8%
0452 C58 , F:617, V:318, T: 85.5,  96.6%
0452 C59 , F:626, V:329, T: 86.0,  97.0%
0452 C60 , F:600, V:316, T: 85.0,  98.7%
0452 C61 , F:588, V:317, T: 82.5, 102.0%
0452 C62 , F:587, V:317, T: 80.0,  99.3%
0452 C63 , F:574, V:322, T: 79.0,  94.1%
0452 C64 , F:613, V:321, T: 81.5,  96.5%
0452 C65 , F:615, V:321, T: 83.0, 101.3%
0452 C66 , F:611, V:319, T: 82.0, 100.9%
0452 C67 , F:602, V:320, T: 80.5,  93.1%
0452 C68 , F:600, V:319, T: 78.5, 104.3%
0452 C69 , F:580, V:319, T: 78.0,  96.9%
0452 C70 , F:594, V:319, T: 80.0,  99.4%
0452 C71 , F:595, V:324, T: 80.5, 101.0%
0452 C72 , F:612, V:319, T: 80.0,  99.9%
0452 C73 , F:582, V:319, T: 78.5, 100.3%
0452 C74 , F:576, V:319, T: 76.0,  98.9%
0452 C75 , F:593, V:322, T: 75.5, 101.4%
0452 C76 , F:587, V:321, T: 77.5, 102.9%
0452 C77 , F:605, V:322, T: 78.5,  99.1%
0452 C78 , F:586, V:325, T: 76.5, 102.8%
0452 C79 , F:597, V:324, T: 76.5,  99.8%
0452 C80 , F:599, V:322, T: 74.0,  97.0%
0452 C81 , F:585, V:326, T: 72.5, 101.2%
0452 C82 , F:621, V:325, T: 74.0,  97.2%
0452 C83 , F:601, V:331, T: 74.5,  99.1%
0452 C84 , F:610, V:325, T: 73.0, 109.1%
0452 C85 , F:615, V:325, T: 72.0, 102.6%
0452 C86 , F:595, V:325, T: 70.5,  99.5%
0452 C87 , F:603, V:328, T: 69.0, 100.6%
0452 C88 , F:582, V:328, T: 70.5, 100.3%
0452 C89 , F:593, V:328, T: 72.5, 102.4%
0452 C90 , F:612, V:328, T: 71.0,  99.0%
0452 C91 , F:605, V:330, T: 70.0,  95.6%
0452 C92 , F:580, V:330, T: 66.5, 101.9%
0452 C93 , F:576, V:332, T: 64.0,  97.7%
0452 C94 , F:600, V:332, T: 67.0,  97.1%
0452 C95 , F:620, V:337, T: 68.0,  98.0%
0452 C96 , F:614, V:335, T: 65.0,  99.2%
0452 C97 , F:602, V:335, T: 62.5, 103.8%
0452 C98 , F:580, V:333, T: 59.5,  99.3%
0452 C99 , F:571, V:336, T: 58.5,  99.0%
0452 C100, F:617, V:334, T: 61.5, 101.4%
0452 C101, F:615, V:336, T: 64.0, 101.3%
0452 C102, F:649, V:337, T: 64.0, 102.9%
0452 C103, F:617, V:340, T: 59.0, 100.4%
0452 C104, F:544, V:340, T: 55.0, 104.7%
0452 C105, F:569, V:336, T: 53.5,  97.3%
0452 C106, F:605, V:335, T: 57.5,  94.9%
0452 C107, F:627, V:341, T: 64.5,  94.1%
0452 C108, F:629, V:336, T: 61.5,  99.0%
0452 C109, F:578, V:338, T: 54.5,  98.4%
0452 C110, F:583, V:338, T: 57.0,  99.1%
0453 C0  , F:559, V:338, T: 53.5,  98.4%
0453 C1  , F:656, V:334, T: 62.5, 101.1%
0453 C2  , F:614, V:335, T: 64.5,  99.6%
0453 C3  , F:618, V:331, T: 62.0,  98.9%
0453 C4  , F:643, V:333, T: 62.5,  96.9%
0453 C5  , F:608, V:333, T: 57.0, 104.4%
0453 C6  , F:611, V:333, T: 59.0,  97.1%
0453 C7  , F:623, V:333, T: 63.5,  98.2%
0453 C8  , F:605, V:335, T: 62.0, 100.6%
0453 C9  , F:605, V:331, T: 62.5, 102.6%
0453 C10 , F:606, V:332, T: 62.5,  94.8%
0453 C11 , F:610, V:335, T: 61.5,  97.2%
0453 C12 , F:611, V:334, T: 64.0,  99.8%
0453 C13 , F:592, V:334, T: 65.5, 103.6%
0453 C14 , F:605, V:334, T: 64.0,  94.5%
0453 C15 , F:610, V:330, T: 66.5,  96.5%
0453 C16 , F:582, V:332, T: 65.5, 101.0%
0453 C17 , F:640, V:330, T: 67.0, 101.2%
0453 C18 , F:612, V:331, T: 68.5,  96.8%
0453 C19 , F:572, V:331, T: 68.5,  98.8%
0453 C20 , F:613, V:330, T: 68.5,  99.5%
0453 C21 , F:618, V:324, T: 71.0, 103.3%
0453 C22 , F:599, V:324, T: 71.0, 101.0%
0453 C23 , F:600, V:326, T: 71.5,  98.7%
0453 C24 , F:607, V:325, T: 72.5,  99.4%
0453 C25 , F:601, V:323, T: 73.0, 100.3%
0453 C26 , F:607, V:324, T: 72.5,  96.5%
0453 C27 , F:583, V:322, T: 73.0, 109.1%
0453 C28 , F:595, V:322, T: 75.0,  99.2%
0453 C29 , F:602, V:325, T: 74.5,  96.9%
0453 C30 , F:626, V:321, T: 76.0,  99.2%
0453 C31 , F:604, V:321, T: 76.0, 102.3%
0453 C32 , F:590, V:323, T: 76.0, 105.1%
0453 C33 , F:593, V:317, T: 76.0, 102.3%
0453 C34 , F:613, V:318, T: 78.5, 104.9%
0453 C35 , F:597, V:322, T: 77.5,  96.5%
0453 C36 , F:592, V:322, T: 79.0, 101.8%
0453 C37 , F:599, V:323, T: 80.0,  97.3%
0453 C38 , F:612, V:322, T: 79.0, 100.1%
0453 C39 , F:602, V:319, T: 80.5,  95.3%
0453 C40 , F:607, V:321, T: 80.5, 100.8%
0453 C41 , F:590, V:321, T: 80.0,  98.3%
0453 C42 , F:598, V:317, T: 80.5, 101.7%
0453 C43 , F:598, V:317, T: 81.5,  98.5%
0453 C44 , F:597, V:318, T: 80.5, 102.9%
0453 C45 , F:597, V:315, T: 81.5,  99.6%
0453 C46 , F:602, V:315, T: 82.0, 104.1%
0453 C47 , F:587, V:320, T: 82.0,  96.3%
0453 C48 , F:599, V:319, T: 82.5,  96.8%
0453 C49 , F:602, V:317, T: 84.0,  96.7%
0453 C50 , F:598, V:319, T: 83.5, 104.0%
0453 C51 , F:603, V:315, T: 84.0,  99.7%
0453 C52 , F:601, V:317, T: 84.0,  97.8%
0453 C53 , F:591, V:318, T: 84.5,  97.6%
0453 C54 , F:614, V:318, T: 89.0, 101.0%
0453 C55 , F:595, V:313, T: 85.5, 102.2%
0453 C56 , F:589, V:310, T: 86.5,  98.7%
0453 C57 , F:572, V:319, T: 82.0, 100.1%
0453 C58 , F:617, V:318, T: 85.0, 102.9%
0453 C59 , F:626, V:329, T: 86.0,  99.3%
0453 C60 , F:600, V:316, T: 85.0,  97.3%
0453 C61 , F:588, V:317, T: 82.5, 102.0%
0453 C62 , F:587, V:317, T: 80.5,  99.0%
0453 C63 , F:574, V:323, T: 79.0,  94.6%
0453 C64 , F:613, V:322, T: 81.5, 103.2%
0453 C65 , F:615, V:321, T: 83.0,  99.5%
0453 C66 , F:611, V:319, T: 82.0, 101.9%
0453 C67 , F:602, V:320, T: 80.5,  95.6%
0453 C68 , F:600, V:320, T: 78.5, 104.0%
0453 C69 , F:580, V:319, T: 78.0,  99.6%
0453 C70 , F:594, V:319, T: 80.0,  95.7%
0453 C71 , F:595, V:324, T: 80.5, 100.0%
0453 C72 , F:612, V:319, T: 80.0,  93.2%
0453 C73 , F:582, V:320, T: 78.5, 102.7%
0453 C74 , F:576, V:319, T: 76.0, 101.2%
0453 C75 , F:593, V:322, T: 75.5,  99.6%
0453 C76 , F:587, V:321, T: 77.5, 101.8%
0453 C77 , F:605, V:322, T: 78.5,  98.3%
0453 C78 , F:586, V:324, T: 76.5, 102.1%
0453 C79 , F:597, V:324, T: 77.0,  98.1%
0453 C80 , F:599, V:322, T: 74.5,  97.4%
0453 C81 , F:585, V:326, T: 72.5,  95.9%
0453 C82 , F:621, V:324, T: 74.5,  97.4%
0453 C83 , F:601, V:330, T: 74.5,  98.5%
0453 C84 , F:610, V:325, T: 73.5,  95.4%
0453 C85 , F:615, V:325, T: 72.5,  98.7%
0453 C86 , F:595, V:326, T: 70.5,  98.9%
0453 C87 , F:603, V:328, T: 69.0,  94.4%
0453 C88 , F:582, V:328, T: 71.0,  97.1%
0453 C89 , F:593, V:327, T: 73.0, 102.6%
0453 C90 , F:612, V:328, T: 71.5, 101.7%
0453 C91 , F:605, V:329, T: 70.0,  99.9%
0453 C92 , F:580, V:330, T: 67.0, 103.0%
0453 C93 , F:576, V:332, T: 64.0, 103.9%
0453 C94 , F:600, V:332, T: 67.5, 100.5%
0453 C95 , F:620, V:336, T: 68.5,  99.1%
0453 C96 , F:614, V:335, T: 65.5, 102.1%
0453 C97 , F:602, V:335, T: 63.0, 101.0%
0453 C98 , F:580, V:334, T: 60.0,  91.7%
0453 C99 , F:571, V:336, T: 59.0, 100.0%
0453 C100, F:617, V:334, T: 62.0,  95.2%
0453 C101, F:615, V:336, T: 64.5,  96.8%
0453 C102, F:649, V:337, T: 64.5, 100.9%
0453 C103, F:617, V:340, T: 59.5,  95.8%
0453 C104, F:544, V:340, T: 55.5, 103.8%
0453 C105, F:569, V:336, T: 54.0, 104.3%
0453 C106, F:605, V:334, T: 58.0,  99.9%
0453 C107, F:627, V:340, T: 65.5,  96.9%
0453 C108, F:629, V:336, T: 62.5,  98.2%
0453 C109, F:578, V:338, T: 55.5, 104.9%
0453 C110, F:583, V:338, T: 57.5,  95.5%
0454 C0  , F:559, V:338, T: 54.0,  98.5%
0454 C1  , F:656, V:336, T: 62.0,  99.1%
0454 C2  , F:614, V:336, T: 64.5,  99.6%
0454 C3  , F:618, V:332, T: 61.5,  97.5%
0454 C4  , F:643, V:334, T: 62.5,  98.4%
0454 C5  , F:608, V:335, T: 57.5, 102.8%
0454 C6  , F:611, V:334, T: 59.5, 100.1%
0454 C7  , F:623, V:333, T: 63.5, 101.1%
0454 C8  , F:605, V:336, T: 61.5, 101.5%
0454 C9  , F:605, V:332, T: 62.5, 100.4%
0454 C10 , F:606, V:333, T: 62.5,  97.2%
0454 C11 , F:610, V:336, T: 61.5,  96.3%
0454 C12 , F:611, V:335, T: 64.0,  98.6%
0454 C13 , F:592, V:336, T: 65.5, 101.1%
0454 C14 , F:605, V:336, T: 63.5, 101.3%
0454 C15 , F:610, V:331, T: 66.5,  98.7%
0454 C16 , F:582, V:333, T: 65.5, 100.3%
0454 C17 , F:640, V:330, T: 67.0, 103.1%
0454 C18 , F:612, V:332, T: 68.5,  98.4%
0454 C19 , F:572, V:332, T: 68.5, 100.9%
0454 C20 , F:613, V:331, T: 68.0,  98.9%
0454 C21 , F:618, V:325, T: 70.5,  97.8%
0454 C22 , F:599, V:326, T: 71.0, 102.2%
0454 C23 , F:600, V:327, T: 71.5, 102.8%
0454 C24 , F:607, V:326, T: 72.5,  98.7%
0454 C25 , F:601, V:325, T: 73.0,  96.7%
0454 C26 , F:607, V:325, T: 72.0,  97.6%
0454 C27 , F:583, V:323, T: 72.5,  96.0%
0454 C28 , F:595, V:325, T: 74.5,  99.9%
0454 C29 , F:602, V:326, T: 74.5, 102.3%
0454 C30 , F:626, V:322, T: 76.0,  96.6%
0454 C31 , F:604, V:322, T: 76.0, 102.1%
0454 C32 , F:590, V:324, T: 75.5, 100.9%
0454 C33 , F:593, V:319, T: 75.5, 103.0%
0454 C34 , F:613, V:319, T: 78.0, 102.1%
0454 C35 , F:597, V:323, T: 77.5, 103.0%
0454 C36 , F:592, V:323, T: 79.0,  96.9%
0454 C37 , F:599, V:324, T: 80.0, 101.1%
0454 C38 , F:612, V:323, T: 79.0,  95.9%
0454 C39 , F:602, V:321, T: 80.0, 100.8%
0454 C40 , F:607, V:322, T: 80.5, 104.1%
0454 C41 , F:590, V:322, T: 80.0,  98.3%
0454 C42 , F:598, V:318, T: 80.5, 102.3%
0454 C43 , F:598, V:319, T: 81.5, 102.1%
0454 C44 , F:597, V:319, T: 80.5, 106.8%
0454 C45 , F:597, V:316, T: 81.5, 104.0%
0454 C46 , F:602, V:317, T: 81.5,  97.3%
0454 C47 , F:587, V:321, T: 82.0,  99.6%
0454 C48 , F:599, V:320, T: 82.0, 101.5%
0454 C49 , F:602, V:318, T: 84.0,  97.5%
0454 C50 , F:598, V:320, T: 83.5, 101.6%
0454 C51 , F:603, V:316, T: 84.0,  99.7%
0454 C52 , F:601, V:318, T: 84.0,  99.7%
0454 C53 , F:591, V:319, T: 84.5,  99.8%
0454 C54 , F:614, V:319, T: 89.0,  97.4%
0454 C55 , F:595, V:314, T: 85.5, 100.7%
0454 C56 , F:589, V:311, T: 86.0, 100.3%
0454 C57 , F:572, V:319, T: 81.5,  98.7%
0454 C58 , F:617, V:319, T: 85.0,  96.7%
0454 C59 , F:626, V:330, T: 86.0,  95.2%
0454 C60 , F:600, V:317, T: 84.5, 101.7%
0454 C61 , F:588, V:318, T: 82.5,  98.4%
0454 C62 , F:587, V:319, T: 80.0, 102.6%
0454 C63 , F:574, V:324, T: 79.0, 104.0%
0454 C64 , F:613, V:322, T: 81.5, 100.1%
0454 C65 , F:615, V:322, T: 82.5, 100.2%
0454 C66 , F:611, V:320, T: 82.0, 103.5%
0454 C67 , F:602, V:321, T: 80.5,  97.5%
0454 C68 , F:600, V:320, T: 78.5,  99.3%
0454 C69 , F:580, V:320, T: 78.0, 101.7%
0454 C70 , F:594, V:320, T: 80.0,  97.8%
0454 C71 , F:595, V:326, T: 80.0, 102.2%
0454 C72 , F:612, V:320, T: 80.0,  93.5%
0454 C73 , F:582, V:320, T: 78.5, 104.3%
0454 C74 , F:576, V:320, T: 76.5, 103.2%
0454 C75 , F:593, V:323, T: 75.5,  97.6%
0454 C76 , F:587, V:322, T: 77.5,  98.0%
0454 C77 , F:605, V:323, T: 78.5, 101.7%
0454 C78 , F:586, V:325, T: 76.5,  97.0%
0454 C79 , F:597, V:325, T: 77.0, 106.0%
0454 C80 , F:599, V:324, T: 74.5, 103.7%
0454 C81 , F:585, V:326, T: 72.5,  97.2%
0454 C82 , F:621, V:325, T: 74.5,  97.8%
0454 C83 , F:601, V:331, T: 74.5,  93.7%
0454 C84 , F:610, V:326, T: 73.5, 103.6%
0454 C85 , F:615, V:326, T: 72.5,  97.2%
0454 C86 , F:595, V:326, T: 71.0,  98.0%
0454 C87 , F:603, V:328, T: 69.5,  99.1%
0454 C88 , F:582, V:328, T: 71.0, 102.6%
0454 C89 , F:593, V:330, T: 73.0, 107.5%
0454 C90 , F:612, V:329, T: 71.5, 100.2%
0454 C91 , F:605, V:329, T: 70.0, 105.3%
0454 C92 , F:580, V:330, T: 66.5,  95.8%
0454 C93 , F:576, V:333, T: 64.0,  97.3%
0454 C94 , F:600, V:333, T: 67.5,  99.4%
0454 C95 , F:620, V:337, T: 68.5,  99.2%
0454 C96 , F:614, V:336, T: 65.5, 100.5%
0454 C97 , F:602, V:335, T: 63.0, 102.6%
0454 C98 , F:580, V:335, T: 60.0,  96.2%
0454 C99 , F:571, V:336, T: 59.5, 103.1%
0454 C100, F:617, V:334, T: 62.0, 100.2%
0454 C101, F:615, V:336, T: 64.5,  99.4%
0454 C102, F:649, V:337, T: 64.5, 100.5%
0454 C103, F:617, V:340, T: 59.5,  99.4%
0454 C104, F:544, V:340, T: 55.5,  98.7%
0454 C105, F:569, V:336, T: 54.0,  98.5%
0454 C106, F:605, V:334, T: 58.5,  95.1%
0454 C107, F:627, V:341, T: 65.5, 102.4%
0454 C108, F:629, V:336, T: 62.0,  94.1%
0454 C109, F:578, V:338, T: 55.5,  97.7%
0454 C110, F:583, V:339, T: 57.5,  98.8%
0455 C0  , F:559, V:339, T: 52.5,  98.9%
0455 C1  , F:656, V:335, T: 60.5,  95.5%
0455 C2  , F:614, V:336, T: 62.5, 106.5%
